what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.14.100.v20200212-1049,"org.eclipse.ui.edit.text.goto.lineEnd",1589959931066
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589959933107
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589959972568
executed,command,org.eclipse.ui.workbench.texteditor,3.14.100.v20200212-1049,"org.eclipse.ui.edit.text.select.lineEnd",1589959975351
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589959981562
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589959983454
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589959989216
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589959992417
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589959997757
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589959998560
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589959999477
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960001567
executed,command,org.eclipse.ui,3.116.0.v20200203-1308,"org.eclipse.ui.edit.text.contentAssist.proposals",1589960010516
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960013974
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960055282
executed,command,org.eclipse.ui,3.116.0.v20200203-1308,"org.eclipse.ui.file.save",1589960056992
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960057464
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960063240
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960066199
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960066285
activated,editor,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.CompilationUnitEditor",1589960066328
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960066425
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960068544
started,bundle,org.eclipse.wst.xml.ui,1.2.300.v201904272112,"org.eclipse.wst.xml.ui",1589960068593
started,bundle,org.eclipse.wst.sse.core,1.2.200.v202002172151,"org.eclipse.wst.sse.core",1589960068692
started,bundle,org.eclipse.wst.xml.core,1.2.200.v201911262147,"org.eclipse.wst.xml.core",1589960068796
started,bundle,org.eclipse.debug.ui,3.14.400.v20200222-1431,"org.eclipse.debug.ui",1589960069147
started,bundle,org.eclipse.wildwebdeveloper.xml,0.6.1.202003111701,"org.eclipse.wildwebdeveloper.xml",1589960069249
started,bundle,org.eclipse.wst.common.uriresolver,1.2.300.v201903222010,"org.eclipse.wst.common.uriresolver",1589960069580
started,bundle,org.eclipse.wst.xsl.core,1.2.100.v201907231732,"org.eclipse.wst.xsl.core",1589960069712
started,bundle,org.eclipse.lsp4e.debug,0.12.0.202003021135,"org.eclipse.lsp4e.debug",1589960069797
started,bundle,org.eclipse.wst.jsdt.chromium.debug.ui,0.6.200.v201903222101,"org.eclipse.wst.jsdt.chromium.debug.ui",1589960069804
started,bundle,org.eclipse.wst.xsl.exslt.core,1.1.0.v201901071922,"org.eclipse.wst.xsl.exslt.core",1589960069962
started,bundle,org.eclipse.wst.json.core,1.1.0.v201901152013,"org.eclipse.wst.json.core",1589960069996
started,bundle,org.eclipse.wst.jsdt.chromium.debug.core,0.5.300.v201903222101,"org.eclipse.wst.jsdt.chromium.debug.core",1589960070046
started,bundle,org.eclipse.jdt.debug,3.15.0.v20200224-0604,"org.eclipse.jdt.debug",1589960070168
started,bundle,org.eclipse.jdt.debug.ui,3.10.600.v20200220-2022,"org.eclipse.jdt.debug.ui",1589960070241
started,bundle,org.eclipse.wst.xsd.core,1.2.0.v201901071922,"org.eclipse.wst.xsd.core",1589960070415
started,bundle,org.eclipse.xsd,2.17.0.v20191220-1010,"org.eclipse.xsd",1589960070427
started,bundle,org.eclipse.wst.internet.cache,1.0.800.v201903222010,"org.eclipse.wst.internet.cache",1589960070570
started,bundle,org.eclipse.wst.common.frameworks,1.2.201.v201903222010,"org.eclipse.wst.common.frameworks",1589960071672
started,bundle,org.eclipse.wst.common.emf,1.2.600.v201903222010,"org.eclipse.wst.common.emf",1589960071700
started,bundle,org.eclipse.jem.util,2.1.201.v201903222010,"org.eclipse.jem.util",1589960071731
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201903222010,"org.eclipse.wst.common.emfworkbench.integration",1589960071738
started,bundle,org.eclipse.wst.common.core,1.3.0.v201903222010,"org.eclipse.wst.common.core",1589960071798
started,bundle,org.eclipse.wst.common.modulecore,1.3.100.v201903222010,"org.eclipse.wst.common.modulecore",1589960071801
activated,editor,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.CompilationUnitEditor",1589960072557
started,bundle,org.eclipse.wst.validation,1.2.800.v201904082137,"org.eclipse.wst.validation",1589960072801
started,bundle,org.eclipse.jst.common.project.facet.core,1.8.0.v201906031755,"org.eclipse.jst.common.project.facet.core",1589960072930
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.850.v201903050508,"org.eclipse.jst.ws.jaxrs.core",1589960072959
started,bundle,org.eclipse.wst.dtd.ui,1.1.200.v201904272112,"org.eclipse.wst.dtd.ui",1589960073050
started,bundle,org.eclipse.wst.xsl.ui,1.2.100.v201904272112,"org.eclipse.wst.xsl.ui",1589960073140
opened,editor,org.eclipse.wst.xml.ui,1.2.300.v201904272112,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1589960073286
activated,editor,org.eclipse.wst.xml.ui,1.2.300.v201904272112,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1589960073626
activated,editor,org.eclipse.wst.xml.ui,1.2.300.v201904272112,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1589960073674
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960073886
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960073983
activated,editor,org.eclipse.wst.xml.ui,1.2.300.v201904272112,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1589960074029
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960074148
started,bundle,org.eclipse.jst.j2ee.core,1.4.1.v201903222024,"org.eclipse.jst.j2ee.core",1589960074673
started,bundle,org.eclipse.jem,2.0.600.v201903222024,"org.eclipse.jem",1589960074722
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.400.v201903222010,"org.eclipse.wst.common.frameworks.ui",1589960074792
started,bundle,org.eclipse.jst.j2ee,1.2.301.v201903222025,"org.eclipse.jst.j2ee",1589960074825
started,bundle,org.eclipse.jem.workbench,2.0.400.v201903222024,"org.eclipse.jem.workbench",1589960074871
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960075498
activated,editor,org.eclipse.wst.xml.ui,1.2.300.v201904272112,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1589960075528
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960078788
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960090899
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960099973
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960102081
executed,command,org.eclipse.wst.sse.ui,1.6.300.v202001091420,"org.eclipse.wst.sse.ui.remove.block.comment",1589960109807
started,bundle,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.ui",1589960114003
started,bundle,org.eclipse.jst.jsp.core,1.3.0.v201903222120,"org.eclipse.jst.jsp.core",1589960114039
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960118570
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960163877
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960171349
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960175775
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960182850
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960185510
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960188121
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960189476
executed,command,org.eclipse.wst.sse.ui,1.6.300.v202001091420,"org.eclipse.wst.sse.ui.remove.block.comment",1589960219170
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960229076
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960231034
executed,command,org.eclipse.wst.sse.ui,1.6.300.v202001091420,"org.eclipse.wst.sse.ui.add.block.comment",1589960234797
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960245223
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960246064
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960249391
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960259065
executed,command,org.eclipse.ui.workbench.texteditor,3.14.100.v20200212-1049,"org.eclipse.ui.edit.text.goto.lineEnd",1589960261118
started,bundle,org.eclipse.wst.css.ui,1.1.300.v201911262315,"org.eclipse.wst.css.ui",1589960265447
started,bundle,org.eclipse.wst.html.ui,1.1.200.v201905301652,"org.eclipse.wst.html.ui",1589960265450
started,bundle,org.eclipse.wst.json.ui,1.0.300.v201904210526,"org.eclipse.wst.json.ui",1589960265453
executed,command,org.eclipse.ui,3.116.0.v20200203-1308,"org.eclipse.ui.edit.text.contentAssist.proposals",1589960265546
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960268518
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960272785
executed,command,org.eclipse.ui,3.116.0.v20200203-1308,"org.eclipse.ui.edit.copy",1589960288593
executed,command,org.eclipse.ui,3.116.0.v20200203-1308,"org.eclipse.ui.edit.paste",1589960291101
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960292011
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960300897
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960302533
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960305460
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960310969
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960322274
executed,command,org.eclipse.ui,3.116.0.v20200203-1308,"org.eclipse.ui.file.save",1589960323682
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960326148
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960344872
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960355095
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.1.400.v20200221-1022,"org.eclipse.equinox.p2.garbagecollector",1589960357086
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960402572
executed,command,org.eclipse.ui,3.116.0.v20200203-1308,"org.eclipse.ui.file.save",1589960404981
started,bundle,org.eclipse.wst.jsdt.js.bower,1.0.200.v201903222101,"org.eclipse.wst.jsdt.js.bower",1589960412612
started,bundle,org.eclipse.wildwebdeveloper,0.5.5.202002262342,"org.eclipse.wildwebdeveloper",1589960412641
started,bundle,org.eclipse.wst.jsdt.js.node,1.1.100.v201903222101,"org.eclipse.wst.jsdt.js.node",1589960412709
started,bundle,org.eclipse.wst.jsdt.js.npm,1.0.300.v201903222101,"org.eclipse.wst.jsdt.js.npm",1589960412724
started,bundle,org.eclipse.wst.jsdt.core,2.0.302.v201903222047,"org.eclipse.wst.jsdt.core",1589960412858
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.601.v201903222047,"org.eclipse.wst.jsdt.manipulation",1589960412910
started,bundle,org.eclipse.wst.jsdt.ui,2.0.402.v202002141644,"org.eclipse.wst.jsdt.ui",1589960412913
started,bundle,org.eclipse.wst.server.core,1.10.100.v201910252115,"org.eclipse.wst.server.core",1589960412967
started,bundle,org.eclipse.wst.server.ui,1.5.600.v201910252115,"org.eclipse.wst.server.ui",1589960412983
started,bundle,org.eclipse.wst.xsl.debug.ui,1.1.0.v201901071922,"org.eclipse.wst.xsl.debug.ui",1589960412999
activated,view,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.PackageExplorer",1589960413474
started,bundle,org.eclipse.ui.genericeditor,1.1.700.v20200211-1227,"org.eclipse.ui.genericeditor",1589960413713
started,bundle,org.eclipse.mylyn.context.ui,3.24.2.v20180905-0014,"org.eclipse.mylyn.context.ui",1589960419644
opened,editor,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.CompilationUnitEditor",1589960419797
activated,editor,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.CompilationUnitEditor",1589960420203
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960423181
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960425244
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960426222
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960427903
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960428819
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960467749
executed,command,org.eclipse.ui,3.116.0.v20200203-1308,"org.eclipse.ui.edit.text.contentAssist.proposals",1589960473069
executed,command,org.eclipse.ui,3.116.0.v20200203-1308,"org.eclipse.ui.edit.text.contentAssist.proposals",1589960473416
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960474155
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960476196
executed,command,org.eclipse.ui,3.116.0.v20200203-1308,"org.eclipse.ui.edit.text.contentAssist.proposals",1589960479058
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960483635
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960484855
executed,command,org.eclipse.ui,3.116.0.v20200203-1308,"org.eclipse.ui.file.save",1589960485900
started,bundle,org.eclipse.cft.server.standalone.core,1.0.4.v201805291812,"org.eclipse.cft.server.standalone.core",1589960486162
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960486712
started,bundle,org.eclipse.cft.server.core,1.2.3.v201805291812,"org.eclipse.cft.server.core",1589960487444
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960496587
started,bundle,org.eclipse.m2e.launching,1.15.0.20200225-1921,"org.eclipse.m2e.launching",1589960502138
started,bundle,org.eclipse.cft.server.ui,1.0.110.v201805291812,"org.eclipse.cft.server.ui",1589960502292
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960504196
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960509285
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589960513890
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1589961651554
closed,view,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.PackageExplorer",1589961651650
closed,view,org.eclipse.mylyn.tasks.ui,3.24.2.v20180905-0003,"org.eclipse.mylyn.tasks.ui.views.tasks",1589961651687
closed,view,org.eclipse.ui.views,,"org.eclipse.ui.views.ContentOutline",1589961651717
closed,editor,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.CompilationUnitEditor",1589961651761
