what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.tm.terminal.connector.local,4.6.0.202002152032,"org.eclipse.tm.terminal.connector.local",1591076955858
stopped,bundle,org.eclipse.tm.terminal.connector.process,4.6.0.202002152032,"org.eclipse.tm.terminal.connector.process",1591076956065
stopped,bundle,org.eclipse.tm.terminal.connector.ssh,4.6.0.202001311822,"org.eclipse.tm.terminal.connector.ssh",1591076956080
stopped,bundle,org.eclipse.tm.terminal.connector.telnet,4.6.0.202002151945,"org.eclipse.tm.terminal.connector.telnet",1591076956095
stopped,bundle,org.eclipse.tm.terminal.view.ui,4.6.0.202002151945,"org.eclipse.tm.terminal.view.ui",1591076956095
stopped,bundle,org.eclipse.egit.ui,5.7.0.202003110725-r,"org.eclipse.egit.ui",1591076956095
stopped,bundle,org.eclipse.oomph.setup.editor,1.16.0.v20200226-1838,"org.eclipse.oomph.setup.editor",1591076956113
stopped,bundle,org.eclipse.oomph.resources.edit,1.10.0.v20180706-1242,"org.eclipse.oomph.resources.edit",1591076956343
stopped,bundle,org.eclipse.oomph.workingsets.editor,1.11.0.v20190929-1544,"org.eclipse.oomph.workingsets.editor",1591076956343
stopped,bundle,org.eclipse.oomph.workingsets.edit,1.10.0.v20180706-1242,"org.eclipse.oomph.workingsets.edit",1591076956606
stopped,bundle,org.eclipse.oomph.predicates.edit,1.10.0.v20180706-1242,"org.eclipse.oomph.predicates.edit",1591076956606
stopped,bundle,org.eclipse.oomph.resources,1.12.0.v20190920-0437,"org.eclipse.oomph.resources",1591076956606
stopped,bundle,org.eclipse.oomph.workingsets,1.10.0.v20180706-1242,"org.eclipse.oomph.workingsets",1591076956606
stopped,bundle,org.eclipse.oomph.predicates,1.11.0.v20190920-0437,"org.eclipse.oomph.predicates",1591076956606
stopped,bundle,org.eclipse.egit.core,5.7.0.202003110725-r,"org.eclipse.egit.core",1591076956606
stopped,bundle,org.eclipse.jgit.ssh.apache,5.7.0.202003110725-r,"org.eclipse.jgit.ssh.apache",1591076956606
stopped,bundle,org.eclipse.buildship.ui,3.1.3.v20191118-1057,"org.eclipse.buildship.ui",1591076956606
stopped,bundle,org.eclipse.buildship.core,3.1.3.v20191118-1057,"org.eclipse.buildship.core",1591076956606
stopped,bundle,org.eclipse.datatools.common.doc.user,1.14.102.201911250848,"org.eclipse.datatools.common.doc.user",1591076956621
stopped,bundle,org.eclipse.datatools.enablement.hsqldb.ui,1.2.101.201811012051,"org.eclipse.datatools.enablement.hsqldb.ui",1591076956806
stopped,bundle,org.eclipse.datatools.enablement.ingres.ui,1.2.101.201811012051,"org.eclipse.datatools.enablement.ingres.ui",1591076956821
stopped,bundle,org.eclipse.datatools.enablement.postgresql.ui,1.2.101.201811012051,"org.eclipse.datatools.enablement.postgresql.ui",1591076956944
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1591148479128
started,bundle,org.eclipse.osgi,3.15.200.v20200214-1600,"org.eclipse.osgi",1591148479129
started,bundle,org.eclipse.equinox.simpleconfigurator,1.3.500.v20200211-1505,"org.eclipse.equinox.simpleconfigurator",1591148479131
started,bundle,com.ibm.icu,64.2.0.v20190507-1337,"com.ibm.icu",1591148479163
started,bundle,org.apache.felix.gogo.command,1.0.2.v20170914-1324,"org.apache.felix.gogo.command",1591148479164
started,bundle,org.apache.felix.gogo.runtime,1.1.0.v20180713-1646,"org.apache.felix.gogo.runtime",1591148479165
started,bundle,org.apache.felix.gogo.shell,1.1.0.v20180713-1646,"org.apache.felix.gogo.shell",1591148479165
started,bundle,org.apache.felix.scr,2.1.16.v20200110-1820,"org.apache.felix.scr",1591148479165
started,bundle,org.eclipse.buildship.core,3.1.3.v20191118-1057,"org.eclipse.buildship.core",1591148479166
started,bundle,org.eclipse.buildship.stsmigration,3.1.3.v20191118-1057,"org.eclipse.buildship.stsmigration",1591148479168
started,bundle,org.eclipse.buildship.ui,3.1.3.v20191118-1057,"org.eclipse.buildship.ui",1591148479168
started,bundle,org.eclipse.cft.server.verify.ui,1.0.1.v201805291812,"org.eclipse.cft.server.verify.ui",1591148479169
started,bundle,org.eclipse.compare.core,3.6.800.v20191213-2246,"org.eclipse.compare.core",1591148479170
started,bundle,org.eclipse.core.contenttype,3.7.600.v20200124-1609,"org.eclipse.core.contenttype",1591148479171
started,bundle,org.eclipse.core.expressions,3.6.700.v20200212-1751,"org.eclipse.core.expressions",1591148479172
started,bundle,org.eclipse.core.filebuffers,3.6.900.v20200117-0616,"org.eclipse.core.filebuffers",1591148479173
started,bundle,org.eclipse.core.filesystem,1.7.700.v20200110-1734,"org.eclipse.core.filesystem",1591148479174
started,bundle,org.eclipse.core.jobs,3.10.700.v20200106-1020,"org.eclipse.core.jobs",1591148479175
started,bundle,org.eclipse.core.net,1.3.800.v20200218-0937,"org.eclipse.core.net",1591148479176
started,bundle,org.eclipse.core.resources,3.13.700.v20200209-1624,"org.eclipse.core.resources",1591148479177
started,bundle,org.eclipse.core.runtime,3.17.100.v20200203-0917,"org.eclipse.core.runtime",1591148479178
started,bundle,org.eclipse.core.variables,3.4.800.v20200120-1101,"org.eclipse.core.variables",1591148479179
started,bundle,org.eclipse.debug.core,3.15.0.v20200224-0654,"org.eclipse.debug.core",1591148479180
started,bundle,org.eclipse.e4.core.contexts,1.8.400.v20191217-1710,"org.eclipse.e4.core.contexts",1591148479181
started,bundle,org.eclipse.e4.core.di,1.7.500.v20190916-2125,"org.eclipse.e4.core.di",1591148479182
started,bundle,org.eclipse.e4.core.di.extensions,0.15.500.v20200106-1259,"org.eclipse.e4.core.di.extensions",1591148479183
started,bundle,org.eclipse.e4.core.di.extensions.supplier,0.15.500.v20200106-1259,"org.eclipse.e4.core.di.extensions.supplier",1591148479183
started,bundle,org.eclipse.e4.core.services,2.2.200.v20200127-0814,"org.eclipse.e4.core.services",1591148479184
started,bundle,org.eclipse.e4.ui.bindings,0.12.800.v20191216-0805,"org.eclipse.e4.ui.bindings",1591148479186
started,bundle,org.eclipse.e4.ui.css.swt,0.13.900.v20200203-0840,"org.eclipse.e4.ui.css.swt",1591148479187
started,bundle,org.eclipse.e4.ui.css.swt.theme,0.12.600.v20200124-0005,"org.eclipse.e4.ui.css.swt.theme",1591148479190
started,bundle,org.eclipse.e4.ui.di,1.2.800.v20200128-0855,"org.eclipse.e4.ui.di",1591148479191
started,bundle,org.eclipse.e4.ui.model.workbench,2.1.700.v20200113-1422,"org.eclipse.e4.ui.model.workbench",1591148479193
started,bundle,org.eclipse.e4.ui.services,1.3.700.v20190930-1643,"org.eclipse.e4.ui.services",1591148479194
started,bundle,org.eclipse.e4.ui.workbench,1.11.200.v20200205-1503,"org.eclipse.e4.ui.workbench",1591148479195
started,bundle,org.eclipse.e4.ui.workbench.addons.swt,1.3.800.v20191212-1231,"org.eclipse.e4.ui.workbench.addons.swt",1591148479195
started,bundle,org.eclipse.e4.ui.workbench.renderers.swt,0.14.1100.v20200217-1217,"org.eclipse.e4.ui.workbench.renderers.swt",1591148479197
started,bundle,org.eclipse.e4.ui.workbench.swt,0.14.900.v20200213-1442,"org.eclipse.e4.ui.workbench.swt",1591148479197
started,bundle,org.eclipse.ecf,3.9.5.v20200217-1548,"org.eclipse.ecf",1591148479197
started,bundle,org.eclipse.ecf.filetransfer,5.1.0.v20200217-0016,"org.eclipse.ecf.filetransfer",1591148479198
started,bundle,org.eclipse.ecf.identity,3.9.300.v20191020-1846,"org.eclipse.ecf.identity",1591148479199
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.500.v20191017-1905,"org.eclipse.ecf.provider.filetransfer",1591148479200
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient45,1.0.200.v20200212-0036,"org.eclipse.ecf.provider.filetransfer.httpclient45",1591148479201
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient45.win32,1.0.100.v20200212-0036,"org.eclipse.ecf.provider.filetransfer.httpclient45.win32",1591148479202
started,bundle,org.eclipse.egit.core,5.7.0.202003110725-r,"org.eclipse.egit.core",1591148479202
started,bundle,org.eclipse.egit.ui,5.7.0.202003110725-r,"org.eclipse.egit.ui",1591148479205
started,bundle,org.eclipse.emf.common,2.18.0.v20191225-1014,"org.eclipse.emf.common",1591148479206
started,bundle,org.eclipse.emf.common.ui,2.18.0.v20190507-0402,"org.eclipse.emf.common.ui",1591148479207
started,bundle,org.eclipse.emf.ecore,2.21.0.v20200127-1342,"org.eclipse.emf.ecore",1591148479207
started,bundle,org.eclipse.emf.ecore.xmi,2.16.0.v20190528-0725,"org.eclipse.emf.ecore.xmi",1591148479208
started,bundle,org.eclipse.epp.mpc.core,1.8.2.v20200210-1402,"org.eclipse.epp.mpc.core",1591148479209
started,bundle,org.eclipse.epp.mpc.core.win32,1.8.2.v20200210-1402,"org.eclipse.epp.mpc.core.win32",1591148479211
started,bundle,org.eclipse.epp.mpc.ui,1.8.2.v20200309-0038,"org.eclipse.epp.mpc.ui",1591148479212
started,bundle,org.eclipse.epp.mpc.ui.css,1.8.2.v20200210-1402,"org.eclipse.epp.mpc.ui.css",1591148479212
started,bundle,org.eclipse.equinox.app,1.4.400.v20191212-0743,"org.eclipse.equinox.app",1591148479213
started,bundle,org.eclipse.equinox.common,3.11.0.v20200206-0817,"org.eclipse.equinox.common",1591148479213
started,bundle,org.eclipse.equinox.concurrent,1.1.500.v20200106-1437,"org.eclipse.equinox.concurrent",1591148479483
started,bundle,org.eclipse.equinox.console,1.4.0.v20190819-1430,"org.eclipse.equinox.console",1591148479484
started,bundle,org.eclipse.equinox.event,1.5.300.v20191001-1333,"org.eclipse.equinox.event",1591148479485
started,bundle,org.eclipse.equinox.frameworkadmin,2.1.400.v20191002-0702,"org.eclipse.equinox.frameworkadmin",1591148479485
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.1.300.v20200211-1503,"org.eclipse.equinox.frameworkadmin.equinox",1591148479488
started,bundle,org.eclipse.equinox.p2.core,2.6.300.v20200211-1504,"org.eclipse.equinox.p2.core",1591148479492
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.2.500.v20191211-1631,"org.eclipse.equinox.p2.directorywatcher",1591148479492
started,bundle,org.eclipse.equinox.p2.engine,2.6.600.v20200110-2121,"org.eclipse.equinox.p2.engine",1591148479492
started,bundle,org.eclipse.equinox.p2.metadata,2.4.700.v20191213-1911,"org.eclipse.equinox.p2.metadata",1591148479493
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.3.400.v20191211-1528,"org.eclipse.equinox.p2.metadata.repository",1591148479494
started,bundle,org.eclipse.equinox.p2.operations,2.5.700.v20191211-1713,"org.eclipse.equinox.p2.operations",1591148479494
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.3.300.v20191211-1631,"org.eclipse.equinox.p2.reconciler.dropins",1591148479495
started,bundle,org.eclipse.equinox.p2.repository,2.4.700.v20200110-2121,"org.eclipse.equinox.p2.repository",1591148479496
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.2.400.v20200123-2221,"org.eclipse.equinox.p2.transport.ecf",1591148479496
started,bundle,org.eclipse.equinox.p2.ui,2.5.800.v20200213-1530,"org.eclipse.equinox.p2.ui",1591148479528
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.4.600.v20200221-0754,"org.eclipse.equinox.p2.ui.sdk.scheduler",1591148479529
started,bundle,org.eclipse.equinox.p2.updatechecker,1.2.300.v20200222-1600,"org.eclipse.equinox.p2.updatechecker",1591148479529
started,bundle,org.eclipse.equinox.preferences,3.7.700.v20191213-1901,"org.eclipse.equinox.preferences",1591148479530
started,bundle,org.eclipse.equinox.registry,3.8.700.v20200121-1457,"org.eclipse.equinox.registry",1591148479530
started,bundle,org.eclipse.equinox.security,1.3.500.v20200114-1637,"org.eclipse.equinox.security",1591148479674
started,bundle,org.eclipse.help,3.8.700.v20191212-1123,"org.eclipse.help",1591148479675
started,bundle,org.eclipse.jdt.apt.core,3.6.550.v20190919-0948,"org.eclipse.jdt.apt.core",1591148479676
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.2.400.v20190626-1334,"org.eclipse.jdt.apt.pluggable.core",1591148479677
started,bundle,org.eclipse.jdt.core,3.21.0.v20200304-1404,"org.eclipse.jdt.core",1591148479678
started,bundle,org.eclipse.jdt.core.manipulation,1.13.100.v20200224-2108,"org.eclipse.jdt.core.manipulation",1591148479678
started,bundle,org.eclipse.jdt.launching,3.17.0.v20200215-0651,"org.eclipse.jdt.launching",1591148479679
started,bundle,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui",1591148479679
started,bundle,org.eclipse.jgit,5.7.0.202003110725-r,"org.eclipse.jgit",1591148479680
started,bundle,org.eclipse.jgit.http.apache,5.7.0.202003110725-r,"org.eclipse.jgit.http.apache",1591148479680
started,bundle,org.eclipse.jgit.ssh.apache,5.7.0.202003110725-r,"org.eclipse.jgit.ssh.apache",1591148479681
started,bundle,org.eclipse.jsch.core,1.3.800.v20200106-0907,"org.eclipse.jsch.core",1591148479681
started,bundle,org.eclipse.lsp4e,0.13.1.202003021135,"org.eclipse.lsp4e",1591148479682
started,bundle,org.eclipse.ltk.core.refactoring,3.10.400.v20200215-1156,"org.eclipse.ltk.core.refactoring",1591148479683
started,bundle,org.eclipse.ltk.ui.refactoring,3.10.200.v20200221-2020,"org.eclipse.ltk.ui.refactoring",1591148479684
started,bundle,org.eclipse.m2e.logback.configuration,1.15.0.20191217-1149,"org.eclipse.m2e.logback.configuration",1591148479685
started,bundle,org.eclipse.mylyn.bugzilla.core,3.24.2.v20180905-0003,"org.eclipse.mylyn.bugzilla.core",1591148479687
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.24.2.v20180905-0003,"org.eclipse.mylyn.bugzilla.ui",1591148479690
started,bundle,org.eclipse.mylyn.commons.core,3.24.2.v20180904-2231,"org.eclipse.mylyn.commons.core",1591148479692
started,bundle,org.eclipse.mylyn.commons.net,3.24.2.v20180904-2231,"org.eclipse.mylyn.commons.net",1591148479692
started,bundle,org.eclipse.mylyn.commons.notifications.core,1.16.0.v20180904-2231,"org.eclipse.mylyn.commons.notifications.core",1591148479693
started,bundle,org.eclipse.mylyn.commons.notifications.feed,1.16.0.v20180904-2231,"org.eclipse.mylyn.commons.notifications.feed",1591148479694
started,bundle,org.eclipse.mylyn.commons.notifications.ui,1.16.0.v20180904-2231,"org.eclipse.mylyn.commons.notifications.ui",1591148479695
started,bundle,org.eclipse.mylyn.commons.repositories.ui,1.16.0.v20180904-2231,"org.eclipse.mylyn.commons.repositories.ui",1591148479696
started,bundle,org.eclipse.mylyn.commons.ui,3.24.2.v20180904-2231,"org.eclipse.mylyn.commons.ui",1591148479697
started,bundle,org.eclipse.mylyn.commons.workbench,3.24.2.v20180904-2231,"org.eclipse.mylyn.commons.workbench",1591148479698
started,bundle,org.eclipse.mylyn.context.core,3.24.2.v20180905-0014,"org.eclipse.mylyn.context.core",1591148479699
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.24.2.v20180905-0014,"org.eclipse.mylyn.context.tasks.ui",1591148479700
started,bundle,org.eclipse.mylyn.monitor.ui,3.24.2.v20180904-2231,"org.eclipse.mylyn.monitor.ui",1591148479700
started,bundle,org.eclipse.mylyn.tasks.index.core,3.24.2.v20180905-0003,"org.eclipse.mylyn.tasks.index.core",1591148479701
started,bundle,org.eclipse.mylyn.tasks.ui,3.24.2.v20180905-0003,"org.eclipse.mylyn.tasks.ui",1591148479703
started,bundle,org.eclipse.mylyn.team.ui,3.24.2.v20180905-0014,"org.eclipse.mylyn.team.ui",1591148479704
started,bundle,org.eclipse.oomph.base,1.13.0.v20200203-0955,"org.eclipse.oomph.base",1591148479704
started,bundle,org.eclipse.oomph.base.edit,1.12.0.v20190702-1454,"org.eclipse.oomph.base.edit",1591148479705
started,bundle,org.eclipse.oomph.jreinfo.ui,1.11.0.v20191006-0741,"org.eclipse.oomph.jreinfo.ui",1591148479705
started,bundle,org.eclipse.oomph.p2,1.12.0.v20200203-0955,"org.eclipse.oomph.p2",1591148479706
started,bundle,org.eclipse.oomph.p2.core,1.15.0.v20200307-0636,"org.eclipse.oomph.p2.core",1591148479706
started,bundle,org.eclipse.oomph.p2.edit,1.12.0.v20200202-1112,"org.eclipse.oomph.p2.edit",1591148479707
started,bundle,org.eclipse.oomph.p2.ui,1.13.0.v20200226-1838,"org.eclipse.oomph.p2.ui",1591148479708
started,bundle,org.eclipse.oomph.setup,1.16.0.v20200309-0628,"org.eclipse.oomph.setup",1591148479708
started,bundle,org.eclipse.oomph.setup.core,1.16.0.v20200219-0856,"org.eclipse.oomph.setup.core",1591148479709
started,bundle,org.eclipse.oomph.setup.edit,1.14.0.v20190704-1252,"org.eclipse.oomph.setup.edit",1591148479710
started,bundle,org.eclipse.oomph.setup.p2.edit,1.12.0.v20200202-1112,"org.eclipse.oomph.setup.p2.edit",1591148479710
started,bundle,org.eclipse.oomph.setup.ui,1.16.0.v20200303-0611,"org.eclipse.oomph.setup.ui",1591148479711
started,bundle,org.eclipse.oomph.ui,1.13.0.v20191221-1101,"org.eclipse.oomph.ui",1591148479712
started,bundle,org.eclipse.oomph.util,1.14.0.v20200113-0727,"org.eclipse.oomph.util",1591148479713
started,bundle,org.eclipse.pde.core,3.13.300.v20200217-1517,"org.eclipse.pde.core",1591148479714
started,bundle,org.eclipse.pde.ds.annotations,1.1.700.v20200108-1058,"org.eclipse.pde.ds.annotations",1591148479715
started,bundle,org.eclipse.pde.launching,3.8.100.v20200220-1000,"org.eclipse.pde.launching",1591148479715
started,bundle,org.eclipse.pde.ui,3.11.300.v20200214-1413,"org.eclipse.pde.ui",1591148479718
started,bundle,org.eclipse.rse.core,4.5.100.201901312252,"org.eclipse.rse.core",1591148479720
started,bundle,org.eclipse.rse.services,4.5.100.201901312252,"org.eclipse.rse.services",1591148479721
started,bundle,org.eclipse.rse.ui,4.5.100.201901312252,"org.eclipse.rse.ui",1591148479725
started,bundle,org.eclipse.search,3.11.900.v20200211-1227,"org.eclipse.search",1591148479726
started,bundle,org.eclipse.team.core,3.8.900.v20200211-0946,"org.eclipse.team.core",1591148479727
started,bundle,org.eclipse.team.ui,3.8.800.v20200211-0752,"org.eclipse.team.ui",1591148479727
started,bundle,org.eclipse.tips.ide,0.1.800.v20200115-1531,"org.eclipse.tips.ide",1591148479728
started,bundle,org.eclipse.tm.terminal.view.ui,4.6.0.202002151945,"org.eclipse.tm.terminal.view.ui",1591148479729
started,bundle,org.eclipse.ui,3.116.0.v20200203-1308,"org.eclipse.ui",1591148479730
started,bundle,org.eclipse.ui.console,3.9.100.v20200215-1209,"org.eclipse.ui.console",1591148479730
started,bundle,org.eclipse.ui.editors,3.13.100.v20200130-1507,"org.eclipse.ui.editors",1591148479730
started,bundle,org.eclipse.ui.ide,3.17.0.v20200217-1511,"org.eclipse.ui.ide",1591148479732
started,bundle,org.eclipse.ui.ide.application,1.3.600.v20200116-2127,"org.eclipse.ui.ide.application",1591148479732
started,bundle,org.eclipse.ui.monitoring,1.1.600.v20191106-1253,"org.eclipse.ui.monitoring",1591148479734
started,bundle,org.eclipse.ui.navigator,3.9.200.v20200213-1442,"org.eclipse.ui.navigator",1591148479734
started,bundle,org.eclipse.ui.net,1.3.700.v20200212-0844,"org.eclipse.ui.net",1591148479734
started,bundle,org.eclipse.ui.themes,1.2.900.v20200106-1021,"org.eclipse.ui.themes",1591148479734
started,bundle,org.eclipse.ui.trace,1.1.800.v20200106-1301,"org.eclipse.ui.trace",1591148479736
started,bundle,org.eclipse.ui.views.log,1.2.1000.v20200127-1026,"org.eclipse.ui.views.log",1591148479736
started,bundle,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"org.eclipse.ui.workbench",1591148479737
started,bundle,org.eclipse.ui.workbench.texteditor,3.14.100.v20200212-1049,"org.eclipse.ui.workbench.texteditor",1591148479738
started,bundle,org.eclipse.update.configurator,3.4.500.v20200225-0827,"org.eclipse.update.configurator",1591148479738
started,bundle,org.eclipse.userstorage,1.2.0.v20190307-0457,"org.eclipse.userstorage",1591148479740
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.400.v201903222010,"org.eclipse.wst.common.project.facet.core",1591148479740
started,bundle,org.eclipse.wst.sse.ui,1.6.300.v202001091420,"org.eclipse.wst.sse.ui",1591148479741
