what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590969187048
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590969197908
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590969216415
executed,command,org.eclipse.ui,3.116.0.v20200203-1308,"org.eclipse.ui.file.save",1590969217747
started,bundle,org.eclipse.emf.codegen.ui,2.21.0.v20191228-0640,"org.eclipse.emf.codegen.ui",1590969217952
started,bundle,org.eclipse.mylyn.java.tasks,3.24.2.v20180905-0014,"org.eclipse.mylyn.java.tasks",1590969218196
activated,editor,org.eclipse.wst.xml.ui,1.2.300.v201904272112,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1590969220340
started,bundle,org.eclipse.jst.jsp.ui,1.2.200.v201904272124,"org.eclipse.jst.jsp.ui",1590969224554
started,bundle,org.eclipse.jst.jsp.core,1.3.0.v201903222120,"org.eclipse.jst.jsp.core",1590969224577
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590969230304
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590969236395
executed,command,org.eclipse.ui,3.116.0.v20200203-1308,"org.eclipse.ui.navigate.previous",1590969263365
started,bundle,org.eclipse.wst.css.ui,1.1.300.v201911262315,"org.eclipse.wst.css.ui",1590969266031
started,bundle,org.eclipse.wst.html.ui,1.1.200.v201905301652,"org.eclipse.wst.html.ui",1590969266034
started,bundle,org.eclipse.wst.json.ui,1.0.300.v201904210526,"org.eclipse.wst.json.ui",1590969266037
executed,command,org.eclipse.wst.sse.ui,1.6.300.v202001091420,"org.eclipse.wst.sse.ui.add.block.comment",1590969269788
executed,command,org.eclipse.ui,3.116.0.v20200203-1308,"org.eclipse.ui.file.save",1590969275067
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590969275860
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590969294972
activated,editor,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.CompilationUnitEditor",1590969301027
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590969302995
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.1.400.v20200221-1022,"org.eclipse.equinox.p2.garbagecollector",1590969319231
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590969325076
activated,editor,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.CompilationUnitEditor",1590969326613
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590969329925
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590969332426
executed,command,org.eclipse.ui,3.116.0.v20200203-1308,"org.eclipse.ui.file.save",1590969339617
activated,editor,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.CompilationUnitEditor",1590969342286
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590969349323
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590969350203
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590969354235
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590969430418
activated,editor,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.CompilationUnitEditor",1590969432757
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590969437447
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590969443328
activated,editor,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.CompilationUnitEditor",1590969445239
activated,editor,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.CompilationUnitEditor",1590969447901
executed,command,org.eclipse.ui,3.116.0.v20200203-1308,"org.eclipse.ui.edit.undo",1590969449713
executed,command,org.eclipse.ui,3.116.0.v20200203-1308,"org.eclipse.ui.edit.undo",1590969450167
executed,command,org.eclipse.ui,3.116.0.v20200203-1308,"org.eclipse.ui.file.save",1590969454954
activated,editor,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.CompilationUnitEditor",1590969457897
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590969461148
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590969464614
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590969488064
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590969492365
executed,command,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1590969492455
executed,command,org.eclipse.ui,3.116.0.v20200203-1308,"org.eclipse.ui.file.save",1590969498416
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590969502799
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590969504799
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590969506827
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590970402304
activated,view,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.PackageExplorer",1590970406683
started,bundle,org.eclipse.mylyn.context.ui,3.24.2.v20180905-0014,"org.eclipse.mylyn.context.ui",1590970408105
started,bundle,org.eclipse.jpt.common.utility,2.4.1.v201902121834,"org.eclipse.jpt.common.utility",1590970414233
started,bundle,org.eclipse.jpt.common.core,1.5.1.v201902121834,"org.eclipse.jpt.common.core",1590970414234
started,bundle,org.eclipse.jpt.jaxb.core,1.4.101.v201902121834,"org.eclipse.jpt.jaxb.core",1590970414235
started,bundle,org.eclipse.jpt.jpa.core,3.6.0.v202002052252,"org.eclipse.jpt.jpa.core",1590970414373
started,bundle,org.eclipse.jpt.jpa.db,2.2.201.v201902121834,"org.eclipse.jpt.jpa.db",1590970414445
started,bundle,org.eclipse.datatools.connectivity,1.14.102.201911250848,"org.eclipse.datatools.connectivity",1590970414457
started,bundle,org.eclipse.tm.terminal.connector.local,4.6.0.202002152032,"org.eclipse.tm.terminal.connector.local",1590970414688
started,bundle,org.eclipse.tm.terminal.control,4.6.0.202002152037,"org.eclipse.tm.terminal.control",1590970414699
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590970418448
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590970420245
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590970425318
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590970449179
opened,editor,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.CompilationUnitEditor",1590970449419
activated,editor,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.CompilationUnitEditor",1590970449758
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590970454134
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590970513436
executed,command,org.eclipse.ui.workbench.texteditor,3.14.100.v20200212-1049,"org.eclipse.ui.edit.text.select.lineEnd",1590970516360
executed,command,org.eclipse.ui.workbench.texteditor,3.14.100.v20200212-1049,"org.eclipse.ui.edit.text.select.lineEnd",1590970522748
activated,view,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.PackageExplorer",1590970570517
opened,editor,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.CompilationUnitEditor",1590970570729
activated,editor,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.CompilationUnitEditor",1590970570945
activated,view,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.PackageExplorer",1590970575352
opened,editor,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.CompilationUnitEditor",1590970575574
activated,editor,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.CompilationUnitEditor",1590970575786
activated,view,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.PackageExplorer",1590970581808
activated,editor,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.CompilationUnitEditor",1590970582142
activated,view,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.PackageExplorer",1590970585394
activated,editor,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.CompilationUnitEditor",1590970585698
activated,view,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.PackageExplorer",1590970593114
activated,editor,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.CompilationUnitEditor",1590970595680
activated,view,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.PackageExplorer",1590970601934
opened,editor,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.CompilationUnitEditor",1590970602394
activated,editor,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.CompilationUnitEditor",1590970602620
activated,editor,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.CompilationUnitEditor",1590970615894
executed,command,org.eclipse.ui,3.116.0.v20200203-1308,"org.eclipse.ui.edit.text.contentAssist.proposals",1590970626691
executed,command,org.eclipse.ui,3.116.0.v20200203-1308,"org.eclipse.ui.edit.text.contentAssist.proposals",1590970643482
activated,view,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.PackageExplorer",1590970650918
activated,editor,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.CompilationUnitEditor",1590970651192
activated,view,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.PackageExplorer",1590970658506
activated,editor,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.CompilationUnitEditor",1590970659540
activated,view,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.PackageExplorer",1590970667787
activated,editor,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.CompilationUnitEditor",1590970668090
activated,view,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.PackageExplorer",1590970675298
activated,editor,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.CompilationUnitEditor",1590970675577
activated,view,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.PackageExplorer",1590970676845
activated,editor,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.CompilationUnitEditor",1590970683657
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590970685352
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590970743388
executed,command,org.eclipse.ui,3.116.0.v20200203-1308,"org.eclipse.ui.file.save",1590970745607
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590970758276
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590970761611
executed,command,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1590970761675
executed,command,org.eclipse.ui,3.116.0.v20200203-1308,"org.eclipse.ui.edit.delete",1590970767053
executed,command,org.eclipse.ui,3.116.0.v20200203-1308,"org.eclipse.ui.edit.text.contentAssist.proposals",1590970778444
executed,command,org.eclipse.ui,3.116.0.v20200203-1308,"org.eclipse.ui.file.save",1590970794564
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590970795119
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590970830114
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590970838867
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590970843672
executed,command,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1590970843778
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590970849381
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590970852027
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590970867633
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590970873583
executed,command,org.eclipse.ui,3.116.0.v20200203-1308,"org.eclipse.ui.edit.text.contentAssist.proposals",1590970880315
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590970891545
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590970894266
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590970908152
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590970910800
executed,command,org.eclipse.ui,3.116.0.v20200203-1308,"org.eclipse.ui.file.save",1590970911603
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590970912159
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590973889971
activated,editor,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.CompilationUnitEditor",1590973894238
activated,editor,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.CompilationUnitEditor",1590973895400
closed,editor,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.CompilationUnitEditor",1590973895520
activated,editor,org.eclipse.wst.xml.ui,1.2.300.v201904272112,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1590973897910
activated,editor,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.CompilationUnitEditor",1590973901961
activated,editor,org.eclipse.wst.xml.ui,1.2.300.v201904272112,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1590973903270
closed,editor,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.CompilationUnitEditor",1590973903301
closed,editor,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.CompilationUnitEditor",1590973905271
closed,editor,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.CompilationUnitEditor",1590973910678
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590973916263
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590973941550
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590973965429
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590973987648
activated,editor,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.CompilationUnitEditor",1590973989864
executed,command,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.edit.text.java.copy.qualified.name",1590973998216
activated,editor,org.eclipse.wst.xml.ui,1.2.300.v201904272112,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1590973999722
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590974000929
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590974003532
executed,command,org.eclipse.ui,3.116.0.v20200203-1308,"org.eclipse.ui.edit.paste",1590974016564
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590974018554
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590974020851
executed,command,org.eclipse.ui,3.116.0.v20200203-1308,"org.eclipse.ui.edit.delete",1590974023639
executed,command,org.eclipse.ui,3.116.0.v20200203-1308,"org.eclipse.ui.edit.delete",1590974024448
executed,command,org.eclipse.ui,3.116.0.v20200203-1308,"org.eclipse.ui.edit.delete",1590974024688
executed,command,org.eclipse.ui,3.116.0.v20200203-1308,"org.eclipse.ui.edit.delete",1590974024870
executed,command,org.eclipse.ui,3.116.0.v20200203-1308,"org.eclipse.ui.edit.delete",1590974025038
executed,command,org.eclipse.ui,3.116.0.v20200203-1308,"org.eclipse.ui.edit.delete",1590974025215
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590974031724
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590974037931
executed,command,org.eclipse.wst.sse.ui,1.6.300.v202001091420,"org.eclipse.wst.sse.ui.add.block.comment",1590974045468
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590974063577
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590974082366
executed,command,org.eclipse.ui.workbench.texteditor,3.14.100.v20200212-1049,"org.eclipse.ui.edit.text.goto.lineEnd",1590974084442
executed,command,org.eclipse.ui,3.116.0.v20200203-1308,"org.eclipse.ui.edit.text.contentAssist.proposals",1590974088249
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590974088945
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590974090323
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590974090851
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590974091857
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590974097688
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590974100470
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590974103210
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590974105615
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590974117367
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590974118583
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590974127524
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590974128601
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590974137437
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590974138574
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590974142525
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590974143323
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590974147569
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590974162135
executed,command,org.eclipse.ui,3.116.0.v20200203-1308,"org.eclipse.ui.file.save",1590974165654
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590974171559
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590974207247
activated,view,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.PackageExplorer",1590974208835
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590974212114
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590974223156
opened,editor,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.CompilationUnitEditor",1590974223394
activated,editor,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui.CompilationUnitEditor",1590974223988
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590974224921
activated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590974227633
executed,command,org.eclipse.ui.workbench.texteditor,3.14.100.v20200212-1049,"org.eclipse.ui.edit.text.select.lineEnd",1590974229687
deactivated,workbench,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"",1590974230764
