what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.epp.mpc.ui,1.8.2.v20200309-0038,"org.eclipse.epp.mpc.ui",1589571404273
started,bundle,org.eclipse.epp.mpc.ui.css,1.8.2.v20200210-1402,"org.eclipse.epp.mpc.ui.css",1589571404273
started,bundle,org.eclipse.equinox.app,1.4.400.v20191212-0743,"org.eclipse.equinox.app",1589571404273
started,bundle,org.eclipse.equinox.common,3.11.0.v20200206-0817,"org.eclipse.equinox.common",1589571404274
started,bundle,org.eclipse.equinox.concurrent,1.1.500.v20200106-1437,"org.eclipse.equinox.concurrent",1589571404275
started,bundle,org.eclipse.equinox.console,1.4.0.v20190819-1430,"org.eclipse.equinox.console",1589571404275
started,bundle,org.eclipse.equinox.event,1.5.300.v20191001-1333,"org.eclipse.equinox.event",1589571404275
started,bundle,org.eclipse.equinox.frameworkadmin,2.1.400.v20191002-0702,"org.eclipse.equinox.frameworkadmin",1589571404276
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.1.300.v20200211-1503,"org.eclipse.equinox.frameworkadmin.equinox",1589571404276
started,bundle,org.eclipse.equinox.p2.core,2.6.300.v20200211-1504,"org.eclipse.equinox.p2.core",1589571404277
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.2.500.v20191211-1631,"org.eclipse.equinox.p2.directorywatcher",1589571404277
started,bundle,org.eclipse.equinox.p2.engine,2.6.600.v20200110-2121,"org.eclipse.equinox.p2.engine",1589571404277
started,bundle,org.eclipse.equinox.p2.metadata,2.4.700.v20191213-1911,"org.eclipse.equinox.p2.metadata",1589571404277
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.3.400.v20191211-1528,"org.eclipse.equinox.p2.metadata.repository",1589571404277
started,bundle,org.eclipse.equinox.p2.operations,2.5.700.v20191211-1713,"org.eclipse.equinox.p2.operations",1589571404278
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.3.300.v20191211-1631,"org.eclipse.equinox.p2.reconciler.dropins",1589571404278
started,bundle,org.eclipse.equinox.p2.repository,2.4.700.v20200110-2121,"org.eclipse.equinox.p2.repository",1589571404278
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.2.400.v20200123-2221,"org.eclipse.equinox.p2.transport.ecf",1589571404278
started,bundle,org.eclipse.equinox.p2.ui,2.5.800.v20200213-1530,"org.eclipse.equinox.p2.ui",1589571404279
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.4.600.v20200221-0754,"org.eclipse.equinox.p2.ui.sdk.scheduler",1589571404279
started,bundle,org.eclipse.equinox.p2.updatechecker,1.2.300.v20200222-1600,"org.eclipse.equinox.p2.updatechecker",1589571404279
started,bundle,org.eclipse.equinox.preferences,3.7.700.v20191213-1901,"org.eclipse.equinox.preferences",1589571404279
started,bundle,org.eclipse.equinox.registry,3.8.700.v20200121-1457,"org.eclipse.equinox.registry",1589571404279
started,bundle,org.eclipse.equinox.security,1.3.500.v20200114-1637,"org.eclipse.equinox.security",1589571404279
started,bundle,org.eclipse.help,3.8.700.v20191212-1123,"org.eclipse.help",1589571404279
started,bundle,org.eclipse.jdt.core,3.21.0.v20200304-1404,"org.eclipse.jdt.core",1589571404279
started,bundle,org.eclipse.jdt.core.manipulation,1.13.100.v20200224-2108,"org.eclipse.jdt.core.manipulation",1589571404279
started,bundle,org.eclipse.jdt.launching,3.17.0.v20200215-0651,"org.eclipse.jdt.launching",1589571404279
started,bundle,org.eclipse.jdt.ui,3.21.0.v20200226-1531,"org.eclipse.jdt.ui",1589571404279
started,bundle,org.eclipse.jgit,5.7.0.202003110725-r,"org.eclipse.jgit",1589571404279
started,bundle,org.eclipse.jgit.http.apache,5.7.0.202003110725-r,"org.eclipse.jgit.http.apache",1589571404279
started,bundle,org.eclipse.jgit.ssh.apache,5.7.0.202003110725-r,"org.eclipse.jgit.ssh.apache",1589571404279
started,bundle,org.eclipse.jsch.core,1.3.800.v20200106-0907,"org.eclipse.jsch.core",1589571404279
started,bundle,org.eclipse.lsp4e,0.13.1.202003021135,"org.eclipse.lsp4e",1589571404279
started,bundle,org.eclipse.m2e.discovery,1.15.0.20200109-1036,"org.eclipse.m2e.discovery",1589571404279
started,bundle,org.eclipse.m2e.logback.configuration,1.15.0.20191217-1149,"org.eclipse.m2e.logback.configuration",1589571404279
started,bundle,org.eclipse.mylyn.bugzilla.core,3.24.2.v20180905-0003,"org.eclipse.mylyn.bugzilla.core",1589571404279
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.24.2.v20180905-0003,"org.eclipse.mylyn.bugzilla.ui",1589571404279
started,bundle,org.eclipse.mylyn.commons.core,3.24.2.v20180904-2231,"org.eclipse.mylyn.commons.core",1589571404279
started,bundle,org.eclipse.mylyn.commons.net,3.24.2.v20180904-2231,"org.eclipse.mylyn.commons.net",1589571404279
started,bundle,org.eclipse.mylyn.commons.notifications.core,1.16.0.v20180904-2231,"org.eclipse.mylyn.commons.notifications.core",1589571404279
started,bundle,org.eclipse.mylyn.commons.notifications.feed,1.16.0.v20180904-2231,"org.eclipse.mylyn.commons.notifications.feed",1589571404280
started,bundle,org.eclipse.mylyn.commons.notifications.ui,1.16.0.v20180904-2231,"org.eclipse.mylyn.commons.notifications.ui",1589571404280
started,bundle,org.eclipse.mylyn.commons.repositories.ui,1.16.0.v20180904-2231,"org.eclipse.mylyn.commons.repositories.ui",1589571404280
started,bundle,org.eclipse.mylyn.commons.ui,3.24.2.v20180904-2231,"org.eclipse.mylyn.commons.ui",1589571404281
started,bundle,org.eclipse.mylyn.commons.workbench,3.24.2.v20180904-2231,"org.eclipse.mylyn.commons.workbench",1589571404281
started,bundle,org.eclipse.mylyn.context.core,3.24.2.v20180905-0014,"org.eclipse.mylyn.context.core",1589571404281
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.24.2.v20180905-0014,"org.eclipse.mylyn.context.tasks.ui",1589571404281
started,bundle,org.eclipse.mylyn.monitor.ui,3.24.2.v20180904-2231,"org.eclipse.mylyn.monitor.ui",1589571404281
started,bundle,org.eclipse.mylyn.tasks.index.core,3.24.2.v20180905-0003,"org.eclipse.mylyn.tasks.index.core",1589571404281
started,bundle,org.eclipse.mylyn.tasks.ui,3.24.2.v20180905-0003,"org.eclipse.mylyn.tasks.ui",1589571404281
started,bundle,org.eclipse.mylyn.team.ui,3.24.2.v20180905-0014,"org.eclipse.mylyn.team.ui",1589571404281
started,bundle,org.eclipse.oomph.base,1.13.0.v20200203-0955,"org.eclipse.oomph.base",1589571404281
started,bundle,org.eclipse.oomph.base.edit,1.12.0.v20190702-1454,"org.eclipse.oomph.base.edit",1589571404281
started,bundle,org.eclipse.oomph.jreinfo.ui,1.11.0.v20191006-0741,"org.eclipse.oomph.jreinfo.ui",1589571404281
started,bundle,org.eclipse.oomph.p2,1.12.0.v20200203-0955,"org.eclipse.oomph.p2",1589571404281
started,bundle,org.eclipse.oomph.p2.core,1.15.0.v20200307-0636,"org.eclipse.oomph.p2.core",1589571404281
started,bundle,org.eclipse.oomph.p2.edit,1.12.0.v20200202-1112,"org.eclipse.oomph.p2.edit",1589571404281
started,bundle,org.eclipse.oomph.p2.ui,1.13.0.v20200226-1838,"org.eclipse.oomph.p2.ui",1589571404281
started,bundle,org.eclipse.oomph.setup,1.16.0.v20200309-0628,"org.eclipse.oomph.setup",1589571404281
started,bundle,org.eclipse.oomph.setup.core,1.16.0.v20200219-0856,"org.eclipse.oomph.setup.core",1589571404281
started,bundle,org.eclipse.oomph.setup.edit,1.14.0.v20190704-1252,"org.eclipse.oomph.setup.edit",1589571404281
started,bundle,org.eclipse.oomph.setup.p2.edit,1.12.0.v20200202-1112,"org.eclipse.oomph.setup.p2.edit",1589571404281
started,bundle,org.eclipse.oomph.setup.ui,1.16.0.v20200303-0611,"org.eclipse.oomph.setup.ui",1589571404281
started,bundle,org.eclipse.oomph.ui,1.13.0.v20191221-1101,"org.eclipse.oomph.ui",1589571404281
started,bundle,org.eclipse.oomph.util,1.14.0.v20200113-0727,"org.eclipse.oomph.util",1589571404282
started,bundle,org.eclipse.pde.core,3.13.300.v20200217-1517,"org.eclipse.pde.core",1589571404282
started,bundle,org.eclipse.pde.launching,3.8.100.v20200220-1000,"org.eclipse.pde.launching",1589571404282
started,bundle,org.eclipse.pde.ui,3.11.300.v20200214-1413,"org.eclipse.pde.ui",1589571404282
started,bundle,org.eclipse.rse.core,4.5.100.201901312252,"org.eclipse.rse.core",1589571404282
started,bundle,org.eclipse.rse.services,4.5.100.201901312252,"org.eclipse.rse.services",1589571404282
started,bundle,org.eclipse.rse.ui,4.5.100.201901312252,"org.eclipse.rse.ui",1589571404282
started,bundle,org.eclipse.search,3.11.900.v20200211-1227,"org.eclipse.search",1589571404282
started,bundle,org.eclipse.team.core,3.8.900.v20200211-0946,"org.eclipse.team.core",1589571404282
started,bundle,org.eclipse.team.ui,3.8.800.v20200211-0752,"org.eclipse.team.ui",1589571404282
started,bundle,org.eclipse.tips.ide,0.1.800.v20200115-1531,"org.eclipse.tips.ide",1589571404282
started,bundle,org.eclipse.tm.terminal.view.ui,4.6.0.202002151945,"org.eclipse.tm.terminal.view.ui",1589571404282
started,bundle,org.eclipse.ui,3.116.0.v20200203-1308,"org.eclipse.ui",1589571404282
started,bundle,org.eclipse.ui.console,3.9.100.v20200215-1209,"org.eclipse.ui.console",1589571404282
started,bundle,org.eclipse.ui.editors,3.13.100.v20200130-1507,"org.eclipse.ui.editors",1589571404282
started,bundle,org.eclipse.ui.ide,3.17.0.v20200217-1511,"org.eclipse.ui.ide",1589571404282
started,bundle,org.eclipse.ui.ide.application,1.3.600.v20200116-2127,"org.eclipse.ui.ide.application",1589571404282
started,bundle,org.eclipse.ui.monitoring,1.1.600.v20191106-1253,"org.eclipse.ui.monitoring",1589571404282
started,bundle,org.eclipse.ui.navigator,3.9.200.v20200213-1442,"org.eclipse.ui.navigator",1589571404282
started,bundle,org.eclipse.ui.net,1.3.700.v20200212-0844,"org.eclipse.ui.net",1589571404282
started,bundle,org.eclipse.ui.themes,1.2.900.v20200106-1021,"org.eclipse.ui.themes",1589571404282
started,bundle,org.eclipse.ui.trace,1.1.800.v20200106-1301,"org.eclipse.ui.trace",1589571404282
started,bundle,org.eclipse.ui.views.log,1.2.1000.v20200127-1026,"org.eclipse.ui.views.log",1589571404282
started,bundle,org.eclipse.ui.workbench,3.118.0.v20200222-0719,"org.eclipse.ui.workbench",1589571404282
started,bundle,org.eclipse.ui.workbench.texteditor,3.14.100.v20200212-1049,"org.eclipse.ui.workbench.texteditor",1589571404282
started,bundle,org.eclipse.update.configurator,3.4.500.v20200225-0827,"org.eclipse.update.configurator",1589571404282
started,bundle,org.eclipse.userstorage,1.2.0.v20190307-0457,"org.eclipse.userstorage",1589571404282
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.400.v201903222010,"org.eclipse.wst.common.project.facet.core",1589571404282
started,bundle,org.eclipse.wst.web,1.2.100.v201905161255,"org.eclipse.wst.web",1589571404282
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1589571404283
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20100529-0735,"org.eclipse.ecf.provider.filetransfer.httpclient",1589571404283
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1589571404283
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1589571404283
started,bundle,org.eclipse.equinox.concurrent,1.0.100.v20100503,"org.eclipse.equinox.concurrent",1589571404284
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1589571404284
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1589571404284
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1589571404284
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1589571404284
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1589571404284
os,sysinfo,,,"win32",1589571404287
arch,sysinfo,,,"x86_64",1589571404287
